session_id,index,elapsed_time,event_name,name,level,page,room_coor_x,room_coor_y,screen_coor_x,screen_coor_y,hover_duration,text,fqid,room_fqid,text_fqid,fullscreen,hq,music,level_group
21040110111093310,550,1176025,navigate_click,undefined,10,,-368.7884353366566,123.25848506780248,225.0,317.0,,,worker,tunic.library.frontdesk,,1,0,1,5-12
21040110111093310,1320,2826654,map_click,undefined,22,,476.47098572520554,32.779980820290746,621.0,422.0,,,tunic.capitol_2,tunic.historicalsociety.entry,,1,0,1,13-22
21040110111997144,542,702842,person_click,basic,6,,-535.5944021953361,-158.137896870441,475.0,557.0,,BUT WELLS STOLE TEDDY!,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
21040110164998260,734,1166333,cutscene_click,basic,16,,-744.6024146011495,-64.71465130183336,388.0,378.0,,And how did that badger get free?,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,0,1,13-22
21040110350245790,883,2231708,navigate_click,undefined,17,,-1436.2768987217078,-137.0631882752907,39.0,440.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21040110352124016,786,923855,object_click,close,19,,437.8965308220083,282.11368827469084,846.0,45.0,,,colorbook,tunic.flaghouse.entry,,0,0,1,13-22
21040110434775560,404,860127,person_click,basic,8,,50.665560074888546,22.0,442.0,308.0,,Your gramps is awesome! Always full of stories.,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,1,0,1,5-12
21040110514046920,641,1653655,navigate_click,undefined,13,,-513.8676652835356,331.2543983614939,240.0,96.0,,,,tunic.capitol_1.hall,,0,1,1,13-22
21040111071157890,577,1621932,navigate_click,undefined,16,,-401.01193731022863,-203.0858341161684,267.0,494.0,,,confrontation,tunic.historicalsociety.cage,,0,0,1,13-22
21040111201020188,1224,1570289,notebook_click,basic,19,5.0,323.4065497278966,-201.48047890184773,707.0,529.0,,,,tunic.flaghouse.entry,,0,0,1,13-22
21040111202311910,126,178414,navigate_click,undefined,4,,-916.6769350215053,-55.00000000000002,19.0,385.0,,,toentry,tunic.kohlcenter.halloffame,,0,1,1,0-4
21040111203674684,487,767495,navigate_click,undefined,15,,-1896.838706994092,-124.92071535094357,37.0,428.0,,,tobasement,tunic.historicalsociety.cage,,0,0,1,13-22
21040111274390550,678,4056880,object_click,basic,15,,-267.74683409098736,7.519319948997373,399.0,325.0,,,directory,tunic.historicalsociety.entry,,0,0,1,13-22
21040111301954784,715,1339539,navigate_click,undefined,14,,-665.5224833423474,-158.44165998049388,822.0,457.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21040111301954784,726,1346316,person_click,basic,14,,13.20675531752326,-165.7107665030697,632.0,466.0,,Hang on. I'll get you out of there!,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,0,0,1,13-22
21040111323996530,136,368534,navigate_click,undefined,6,,-762.2705656583347,-44.94885643184968,129.0,331.0,,,gramps,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
21040111385259630,581,707204,navigate_click,undefined,15,,-220.85324343327446,-154.81468295676657,778.0,454.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21040111405423876,1294,1886387,navigate_click,undefined,20,,617.930055678599,225.37854553908173,830.0,157.0,,,tomicrofiche,tunic.library.frontdesk,,0,0,0,13-22
21040111433476516,997,1658118,navigate_click,undefined,18,,-325.8157782028493,-549.3736367352972,208.0,461.0,,,,tunic.wildlife.center,,0,0,1,13-22
21040111441371816,547,1170203,object_click,close,11,,443.72552760849436,260.7555802584451,808.0,71.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12
21040111445229336,14,22359,navigate_click,undefined,0,,521.8538848972862,-23.3371162887068,794.0,325.0,,,photo,tunic.historicalsociety.closet,,1,0,1,0-4
21040112060967204,25,42749,navigate_click,undefined,0,,-914.8871749287524,-293.6177813352001,85.0,595.0,,,notebook,tunic.historicalsociety.closet,,0,1,1,0-4
21040112060967204,793,1584818,map_hover,basic,11,,,,,,250.0,,tunic.drycleaner,tunic.library.frontdesk,,0,1,1,5-12
21040112060967204,825,1616351,person_click,basic,11,,-25.348500905658927,79.0,383.0,251.0,,Right outside the door.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.newspaper,0,1,1,5-12
21040112463095704,861,1082075,person_click,basic,15,,-904.2663302007974,-254.6461594333414,366.0,539.0,,Whoever lost these glasses probably took Teddy!,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.afterteddy,0,0,1,13-22
21040112501439116,748,1994572,person_click,basic,18,,300.8847573988352,137.8178245362812,533.0,240.0,,Hmm. You could try the Aldo Leopold Wildlife Center.,boss,tunic.historicalsociety.entry,tunic.historicalsociety.entry.boss.flag,0,0,1,13-22
21040112510694244,627,1340910,person_click,basic,18,,155.63454655802607,-203.82671207240003,443.0,452.0,,Not sure.,wells,tunic.historicalsociety.entry,tunic.historicalsociety.entry.wells.flag,0,0,1,13-22
21040112593791716,184,265547,notebook_click,open,4,1.0,-147.1402806135103,-281.0,48.0,611.0,,,,tunic.kohlcenter.halloffame,,0,0,1,0-4
21040113004276736,32,38888,cutscene_click,basic,1,,-363.1324901651558,-109.5230492764338,89.0,401.0,,"It's true, they do keep going missing lately.",groupconvo,tunic.historicalsociety.entry,tunic.historicalsociety.entry.groupconvo,0,1,1,0-4
21040113014201132,249,703786,cutscene_click,basic,5,,-406.8734377499851,-78.07605775396244,586.0,388.0,,I got here and the whole place was ransacked!,what_happened,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.what_happened,1,1,1,5-12
21040113021570372,727,1321393,map_hover,basic,13,,,,,,184.0,,tunic.capitol_1,tunic.capitol_1.hall,,0,0,1,13-22
21040113112911456,116,181382,navigate_click,undefined,3,,-313.0030049980588,-131.99999999999997,232.0,462.0,,,,tunic.kohlcenter.halloffame,,0,0,1,0-4
21040113262742776,30,11048,navigate_click,undefined,0,,-823.0135423496712,-264.1975375507597,102.0,538.0,,,,tunic.historicalsociety.closet,,0,0,0,0-4
21040113310364364,247,575927,navigate_click,undefined,6,,-132.6338966288775,-93.17779942566074,658.0,379.0,,,,tunic.historicalsociety.entry,,0,0,0,5-12
21040113310364364,746,1960536,cutscene_click,basic,16,,-1274.0519081467626,-65.84106589893469,128.0,388.0,,\u00f0\u0178\u02dc\u0090,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,0,0,13-22
21040113433280440,1268,1599127,object_click,basic,21,,-262.27609338550513,-9.244419741554962,102.0,341.0,,,journals_flag.hub.topics,tunic.historicalsociety.stacks,,0,0,1,13-22
21040113473621464,1001,3556264,notebook_click,close,21,6.0,372.7256202710904,370.0152371420836,833.0,46.0,,,,tunic.library.frontdesk,,0,0,0,13-22
21040113521153588,615,2470142,map_hover,basic,15,,,,,,50.0,,tunic.drycleaner,tunic.capitol_2.hall,,0,0,1,13-22
21040113521153588,699,2628159,navigate_click,undefined,18,,629.5689536883306,-100.4273367916888,801.0,393.0,,,toentry,tunic.historicalsociety.collection_flag,,0,0,1,13-22
21040114073025120,162,133811,navigate_click,undefined,4,,-735.0365564831272,-19.999999999999982,41.0,350.0,,,,tunic.kohlcenter.halloffame,,0,0,1,0-4
21040114132565120,802,1591807,navigate_click,undefined,17,,-1406.0994768728915,-156.97970997968224,87.0,456.0,,,,tunic.historicalsociety.cage,,1,1,1,13-22
21040114133538856,807,1023596,navigate_click,undefined,18,,709.7217213972883,-423.0089263575188,667.0,378.0,,,expert,tunic.wildlife.center,,0,1,1,13-22
21040114150553450,405,556588,navigate_click,undefined,6,,434.319642990014,-201.7171484208857,685.0,433.0,,,,tunic.historicalsociety.entry,,0,0,1,5-12
21040114150553450,1440,2108517,navigate_click,undefined,18,,96.2377050392192,-787.0644389816905,238.0,632.0,,,,tunic.wildlife.center,,0,0,1,13-22
21040114223823096,402,396186,navigate_click,undefined,11,,-647.5471070013847,11.68190380874443,50.0,321.0,,,,tunic.library.frontdesk,,0,0,0,5-12
21040114240062616,1866,1987093296,person_click,basic,9,,405.6654454008576,8.000000000000012,797.0,322.0,,Ha! Good one.,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.done,1,1,1,5-12
21040114240062616,2049,1987373946,cutscene_click,basic,13,,-218.0577134854712,-33.03582742511086,317.0,341.0,,Let's follow those scratch marks!,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,1,1,1,13-22
21040115094098576,185,722562,navigate_click,undefined,6,,314.7894527466233,-74.31651116648325,781.0,357.0,,,,tunic.historicalsociety.closet_dirty,,1,0,1,5-12
21040115381818316,1131,1602171,navigate_click,undefined,22,,173.5925321679635,-85.57183693420723,830.0,376.0,,,,tunic.historicalsociety.entry,,0,1,1,13-22
21040117351189460,1193,55721020,navigate_click,undefined,14,,-138.57979596760248,-240.58897843059523,190.0,468.0,,,,tunic.historicalsociety.entry,,0,0,1,13-22
21040117351189460,2457,64653675,navigate_click,undefined,7,,-199.96696063021733,-136.0,266.0,466.0,,,worker,tunic.humanecology.frontdesk,,0,0,1,5-12
21040117354775110,411,609439,object_click,basic,11,,290.7255276084942,21.755580258445054,655.0,310.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12
21040118345160530,400,827443,navigate_click,undefined,6,,70.65149909434106,-39.999999999999964,479.0,370.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,5-12
21040118345160530,414,857022,person_click,basic,6,,-48.3485009056589,77.99999999999999,360.0,252.0,,I ran into Wells there this morning.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
21040118345160530,1069,2460632,navigate_click,undefined,18,,33.45919428021341,-58.982163062024476,760.0,358.0,,,groupconvo_flag,tunic.historicalsociety.entry,,0,0,1,13-22
21040121225086260,584,1613164,navigate_click,undefined,17,,-586.1861782716512,57.763357745485436,98.0,276.0,,,toentry,tunic.historicalsociety.basement,,1,0,1,13-22
21040121432578200,1204,3614885,person_click,basic,21,,-94.34850090565894,-159.00000000000003,314.0,489.0,,The Stacks are right outside the door. Go find some photos!,archivist_glasses,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist_glasses.confrontation_recap,0,0,1,13-22
21040206532004212,2134,3912450,navigate_click,undefined,3,,-166.82953299251375,-91.54943578929716,637.0,378.0,,,,tunic.historicalsociety.entry,,0,0,1,0-4
21040207471153770,1024,1706930,navigate_click,undefined,20,,154.45482170406245,150.52012605585847,538.0,177.0,,,flag_girl,tunic.flaghouse.entry,,0,0,1,13-22
21040207565119420,459,517114,navigate_click,undefined,11,,-686.8243072198964,-132.61885547043713,33.0,431.0,,,,tunic.library.frontdesk,,1,0,1,5-12
21040207591620332,915,1171363,cutscene_click,basic,16,,-530.794878777414,-83.18618895464706,611.0,399.0,,Let's go help Gramps!,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,0,1,13-22
21040208000595080,790,658917,cutscene_click,basic,18,,497.68848693585016,-34.55944099641107,619.0,355.0,,Wait! Can't I do it?,groupconvo_flag,tunic.historicalsociety.entry,tunic.historicalsociety.entry.groupconvo_flag,0,0,1,13-22
21040208000595080,1017,808477,person_click,basic,21,,138.64511617218713,-41.00000000000001,547.0,371.0,,Wait a minute...,archivist_glasses,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist_glasses.confrontation,0,0,1,13-22
21040208060541812,12,21179,navigate_click,undefined,0,,170.04980931179497,-145.8584716367908,326.0,439.0,,,,tunic.historicalsociety.closet,,1,0,1,0-4
21040208120593896,3584,5301799,navigate_click,undefined,21,,247.10664143391773,22.907904899562997,532.0,290.0,,,boss,tunic.capitol_2.hall,,0,0,1,13-22
21040208271536184,1234,2106974,navigate_click,undefined,20,,168.19666589596875,191.5440294367554,552.0,136.0,,,,tunic.flaghouse.entry,,0,0,1,13-22
21040208293757156,1422,4276616,navigate_click,undefined,18,,-117.99874657723343,-704.0086617940905,679.0,541.0,,,,tunic.wildlife.center,,0,0,1,13-22
21040208344243492,952,2637152,navigate_click,undefined,13,,-627.2427309757143,11.342385988059318,81.0,314.0,,,,tunic.historicalsociety.collection,,0,0,1,13-22
21040208414193256,836,1048896,navigate_click,undefined,21,,168.76021344696258,-230.68173255488617,321.0,507.0,,,,tunic.library.frontdesk,,0,0,1,13-22
21040208511644050,1298,1719302,navigate_click,undefined,20,,633.9550402516559,60.99999999999999,811.0,269.0,,,tohallway,tunic.humanecology.frontdesk,,0,0,1,13-22
21040208531580344,297,767099,navigate_click,undefined,6,,-361.83586202434816,132.837350630775,493.0,164.0,,,door_block_clean,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
21040208545974676,930,1294947,navigate_click,undefined,20,,23.50412801277227,-182.4697939990893,565.0,470.0,,,,tunic.library.frontdesk,,0,0,0,13-22
21040209073027760,675,1367973,person_click,basic,14,,137.71462284975996,-120.36992532812613,742.0,426.0,,Hang on. I'll get you out of there!,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,0,0,1,13-22
21040209311790588,1020,2846774,person_click,basic,17,,-330.0928940101122,70.52577402123394,189.0,279.0,,Teddy! I'm glad to see you.,gramps,tunic.historicalsociety.collection_flag,tunic.historicalsociety.collection_flag.gramps.flag,0,0,1,13-22
21040209371494096,865,1219839,navigate_click,undefined,14,,-1105.8301455792684,-195.00824803110362,759.0,489.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21040209402132464,429,537592,navigate_click,undefined,11,,354.4819656603749,106.7555802584451,775.0,225.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12
21040209402385576,636,423112,navigate_click,undefined,11,,686.2533457668895,-340.33243549039304,627.0,612.0,,,,tunic.historicalsociety.closet_dirty,,1,1,1,5-12
21040209415758220,227,418396,navigate_click,undefined,6,,-660.3217045658382,-137.30940986794843,80.0,469.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
21040209441945344,200,124037,navigate_click,undefined,4,,-10.672265477753967,-55.00000000000002,165.0,385.0,,,,tunic.kohlcenter.halloffame,,0,0,1,0-4
21040210064629300,1418,2362772,person_click,basic,18,,609.8424919394135,-641.7127627179888,610.0,515.0,,Luckily there are tons of insects around here...,crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22
21040210070590812,902,1866244,navigate_click,undefined,17,,-24.999999999999982,107.56545511481708,415.0,205.0,,,tofrontdesk,tunic.historicalsociety.stacks,,0,0,1,13-22
21040210090763710,800,1185679,object_hover,undefined,21,,,,,,467.0,,journals_flag.pic_0.bingo,tunic.historicalsociety.stacks,,0,0,1,13-22
21040210115629264,547,1179596,navigate_click,undefined,14,,-9.041095890410947,88.54719027463446,429.0,223.0,,,outtolunch,tunic.historicalsociety.stacks,,0,0,1,13-22
21040210151769920,137,110788,navigate_click,undefined,4,,256.6252227663162,-228.31574003031741,533.0,458.0,,,,tunic.capitol_0.hall,,0,0,1,0-4
21040210194013024,1133,7800024,notebook_click,close,18,5.0,985.3002565704627,415.5760241975343,846.0,46.0,,,,tunic.historicalsociety.entry,,1,1,1,13-22
21040210215540884,1170,1437786,map_hover,basic,18,,,,,,1951.0,,tunic.wildlife,tunic.historicalsociety.entry,,1,0,1,13-22
21040210285107624,226,197754,person_click,basic,6,,-83.58889292581739,-287.1626516962415,840.0,584.0,,Then we need evidence.,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
21040210301579684,1393,1604218,navigate_click,undefined,18,,796.4062516294246,-428.78304690067284,627.0,383.0,,,,tunic.wildlife.center,,0,0,1,13-22
21040210315348900,722,1683132,navigate_click,undefined,18,,277.2206241255224,-4.20806472588076,439.0,300.0,,,boss,tunic.capitol_2.hall,,0,0,1,13-22
21040210385891028,22,11264,notification_click,basic,0,,-556.2507742826682,-77.88605962035257,396.0,377.0,,Gramps is in trouble for losing papers?,,tunic.historicalsociety.closet,tunic.historicalsociety.closet.retirement_letter.hub,0,0,1,0-4
21040210551866196,784,1570822,object_hover,basic,20,,,,,,1136.0,,reader_flag,tunic.library.microfiche,,1,0,1,13-22
21040211005514580,770,1123918,cutscene_click,basic,13,,212.6908322924797,-29.44673299930084,522.0,344.0,,"I think it's a flag! Pretty spiffy, eh?",ch3start,tunic.historicalsociety.basement,tunic.historicalsociety.basement.ch3start,0,0,1,13-22
21040211015922452,953,2120147,map_hover,basic,18,,,,,,650.0,,tunic.library,tunic.historicalsociety.entry,,0,0,1,13-22
21040211152205308,473,1555538,person_click,basic,9,,116.02865057411995,-194.1968840700376,636.0,479.0,,I'm afraid not.,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.hello,0,0,0,5-12
21040211215840730,129,189195,navigate_click,undefined,4,,-9.14301223811384,23.06466254684652,250.0,282.0,,,chap1_finale,tunic.capitol_0.hall,,0,0,1,0-4
21040211215840730,553,1533071,navigate_click,undefined,14,,-762.8064592086753,-173.18035946863392,752.0,469.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21040211221166044,604,869061,navigate_click,undefined,14,,-383.33500886084335,-139.77170230835569,763.0,437.0,,,,tunic.historicalsociety.cage,,0,1,1,13-22
21040211290347210,758,956407,navigate_click,undefined,16,,-950.5586846897064,-179.63657695061306,832.0,474.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21040211382927056,275,610520,person_click,basic,6,,-19.937003174947744,-1.4977307110438876,389.0,332.0,,Yes!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
21040211391595524,1115,701525,person_click,basic,8,,391.66023793922994,-48.99999999999999,783.0,379.0,,Please?,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12
21040211391595524,1968,1608024,person_click,basic,17,,13.71260980230016,-296.5469057963289,429.0,534.0,,"Aha! Good catch, Jo.",gramps,tunic.historicalsociety.collection_flag,tunic.historicalsociety.collection_flag.gramps.flag,0,0,1,13-22
21040212014752240,342,836911,navigate_click,undefined,7,,-242.1230318869874,-212.46575342465752,223.0,540.0,,,worker,tunic.humanecology.frontdesk,,0,0,1,5-12
21040212314671824,793,1228844,object_click,basic,11,,-76.27447239150575,-74.2444197415549,288.0,406.0,,,journals.pic_2.bingo,tunic.historicalsociety.stacks,,0,0,1,5-12
21040212393572756,267,392952,notification_click,basic,7,,139.23975889324336,-82.00000000000001,497.0,412.0,,This place was around in 1916! I can start there!,,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.businesscards.card_bingo.bingo,0,0,1,5-12
